4418 STRODTMAN PL|2432-9-180.000|63107|Vacant Residential Lot|$700.00|$38.52|2023
4729 MINNESOTA AV|2759-9-310.000|63111|Vacant Residential Lot|$3,800.00|$283.07|2023
3616 N NEWSTEAD AV|4445-9-270.000|63115|Single Family Units|$6,116.00|$122.94|2025
5838 MCARTHUR AV|5721-9-020.000|63120|Single Family Units|$14,140.00|$864.83|2023
729 BITTNER ST|4256-9-180.000|63147|Commercial|$20,912.00|$1,436.73|2024
4531 GENEVIEVE AV|5672-9-310.000|63120|Single Family Units|$8,207.00|$341.27|2024
5343 LABADIE AV|5247-9-280.000|63120|Single Family Units|$8,320.00|$551.87|2023
5927 SHERRY AV|5350-9-285.000|63136|Single Family Units|$11,107.00|$702.47|2023
4019 DRYDEN AV|4406-9-475.000|63115|Single Family Units|$20,546.00|$760.67|2024
2418 N EUCLID AV|4487-9-100.000|63113|Single Family Units|$13,760.00|$141.68|2025
4163 PECK ST|2422-9-090.000|63107|Single Family Units|$6,635.00|$460.51|2023
5600 NATURAL BRIDGE AV|error accessing
2101 E GANO AV|3308-9-150.000||Commercial|$11,684.00|$827.27|2024
4000 SULLIVAN AV|5196-9-140.000|63107|Commercial|$22,000.00|$3,772.80|2023
4434 CARTER AV|4416-9-060.000|63115|Single Family Units|$26,623.00|$965.29|2024
4463 SAN FRANCISCO AV|4410-9-130.000|63115|Single Family Units|$7,765.00|$148.34|2025
5938 KENNERLY AV|4995-9-130.000|63112|Single Family Units|$17,924.00|$1,070.95|2023
1957 BELT AV|4528-9-230.000|63112|Single Family Units|$9,386.00|$380.36|2024
5657 HIGHLAND AV|5200-9-630.000|63112|Single Family Units|$10,772.00|$426.73|2024
4556 DURANT AV|5741-9-060.000|63115|Single Family Units|$14,939.00|$569.59|2024
4957 LEAHY AV|5467-9-120.000|63115|Single Family Units|$10,162.00|$186.01|2025
5860 SALOMA AV|5390-9-020.000|63120|Single Family Units|$14,704.00|$561.50|2024
1706 ANNIE MALONE DR|3680-9-270.000||Single Family Units|$9,985.00|$641.15|2023
8838 JORDAN ST|6364-9-100.000|63147|Single Family Units|$24,299.00|$406.24|2025
5725 TERRY AV|5243-9-690.000|63120|Single Family Units|$10,079.00|$184.36|2025
5267 DAVISON AV|5532-9-280.000|63120|Single Family Units|$10,934.00|$693.68|2023
8943 ANNETTA ST|4287-9-245.000|63147|Single Family Units|$20,281.00|$1,198.20|2023
3728 PALM ST|2392-9-070.000|63107|Two Family Unit|$7,889.00|$330.29|2024
4449 ALDINE AV|3701-9-400.000|63113|Single Family Units|$6,075.00|$269.30|2024
5423 WREN AV|5126-9-400.000|63120|Single Family Units|$8,954.00|$584.81|2023
890 RIVERVIEW BLVD|6362-9-190.000|63147|Single Family Units|$28,684.00|$474.18|2025
4470 NATURAL BRIDGE AV|4446-9-115.000|63115|Single Family Units|$11,763.00|$737.58|2023
4744 NEWBERRY TER|4552-9-030.000|63113|Single Family Units|$5,445.00|$394.06|2023
4829 FOUNTAIN AV|3771-9-690.000|63113|Single Family Units|$23,181.00|$736.28|2024
4433 FARLIN AV|4411-9-150.000|63115|Single Family Units|$15,003.00|$912.37|2023
4559 LEXINGTON AV|4448-9-235.000|63115|Single Family Units|$14,235.00|$870.64|2023
4459 MARGARETTA AV|4411-9-390.000|63115|Two Family Unit|$20,348.00|$1,201.09|2023
5173 KENSINGTON AV|4842-9-500.000|63108|Single Family Units|$29,493.00|$1,661.98|2023
8115 REILLY AV|3185-9-120.000|63111|Single Family Units|$23,920.00|$1,005.29|2023
5874 HIGHLAND AV|5551-9-080.000|63112|Two Family Unit|$17,655.00|$661.42|2024
5032 CABANNE AV|4840-9-200.000|63113|Single Family Units|$9,354.00|$601.95|2023
4130 N TAYLOR AV|4412-9-370.000|63115|Single Family Units|$15,196.00|$578.70|2024
4338 WEST BELLE PL|4571-9-110.000|63108|Single Family Units|$24,427.00|$1,391.18|2023
5742 TERRY AV|5202-9-050.000|63120|Single Family Units|$5,025.00|$374.90|2023
5441 ARLINGTON AV|5576-9-420.000|63120|Single Family Units|$11,691.00|$209.78|2025
637 CHAIN OF ROCKS DR|9115-9-010.000|63137|Single Family Units|$28,462.00|$1,031.13|2024
4628 LABADIE AV|3711-9-130.000|63115|Single Family Units|$11,071.00|$699.57|2023
5322 ZEALAND ST|5259-9-040.000|63107|Single Family Units|$8,274.00|$156.50|2025
4347 COTE BRILLIANTE AV|3697-9-410.000|63113|Single Family Units|$9,012.00|$587.71|2023
4718 ST LOUIS AV|5014-9-315.000|63115|Two Family Unit|$14,866.00|$259.67|2025
1330 WALTON AV|3777-9-270.000|63113|Vacant Residential Lot|$2,700.00|$149.52|2023
5073 BEACON AV|5323-9-240.000|63120|Single Family Units|$10,553.00|$2,850.08|2023
4239 W ASHLAND AV|4440-9-705.000|63115|Single Family Units|$8,326.00|$344.93|2024
2600 GOODFELLOW BLVD|5200-9-830.000|63112|Two Family Unit|$11,697.00|$461.41|2024
1388 GOODFELLOW BLVD|3817-9-220.000|63112|Two Family Unit|$15,566.00|$591.48|2024
4536 ASHLAND AV|4462-9-095.000|63115|Vacant Residential Lot|$1,700.00|$377.60|2023
1012 HORNSBY AV|5252-9-140.000|63147|Two Family Unit|$29,593.00|$1,700.57|2023
5355 QUEENS AV|5141-9-230.000|63115|Two Family Unit|$20,925.00|$773.44|2024
4817 LEDUC ST|3781-9-615.000|63113|Single Family Units|$10,331.00|$189.31|2025
4160 ALDINE AV|3660-9-010.000|63113|Vacant Residential Lot|$1,000.00|$128.30|2023
5534 WREN AV|5132-9-130.000|63120|Two Family Unit|$9,599.00|Not Found|2025
1245 GIMBLIN ST|4247-9-205.000|63147|Single Family Units|$16,219.00|$979.50|2023
4228 W COTE BRILLIANTE AV|3683-9-150.000||Single Family Units|$5,335.00|$389.54|2023
5541 ORIOLE ST|5136-9-130.000|63120|Single Family Units|$15,442.00|$586.05|2024
716 BITTNER ST|5227-9-070.000|63147|Two Family Unit|$8,420.00|$348.53|2024
2818 TEXAS AV|1421-9-200.000|63118|Single Family Units|$18,405.00|$676.85|2024
5244 ASHLAND AV|5952-9-010.000|63115|Vacant Residential Lot|$1,900.00|$901.29|2023
5528 WREN AV|5132-9-110.000|63120|Single Family Units|$7,483.00|$315.75|2024
1217 MC LARAN AV|6299-9-120.000|63147|Single Family Units|$25,627.00|$933.68|2024
4940 SAN FRANCISCO AV|4387-9-080.000|63115|Single Family Units|$20,372.00|$1,204.06|2023
1071 RIVERVIEW BLVD|6311-9-410.000|63147|Single Family Units|$22,999.00|$844.57|2024
5945 ETZEL AV|3831-9-330.000|63112|Single Family Units|$31,946.00|$1,796.33|2023
4268 CLARENCE AV|3570-9-190.000|63115|Two Family Unit|$16,346.00|$618.81|2024
8547 ORIOLE ST|5325-9-150.000|63147|Single Family Units|$25,957.00|$432.42|2025
4711 GOODFELLOW BLVD|6115-9-120.000|63120|Single Family Units|$25,806.00|$938.11|2024
781 BAYARD AV|3763-9-215.000|63108|Two Family Unit|$21,055.00|$355.47|2025
5221 MAFFITT AV|4499-9-540.000|63113|Single Family Units|$9,194.00|$374.91|2024
4462 BESSIE AV|error accessing
6036 THEKLA AV|5347-9-130.000|63136|Single Family Units|$8,644.00|$570.17|2023
843 DESOTO AV|3360-9-270.000|63107|Vacant Residential Lot|$800.00|$116.57|2023
4552 ALICE AV|3546-9-180.000|63115|Single Family Units|$18,155.00|$310.45|2025
4413 N MARKET ST|3704-9-250.000|63113|Single Family Units|$4,361.00|$210.20|2024
875 GUSTAV AV|6362-9-350.000|63147|Single Family Units|$22,436.00|$1,318.80|2023
5665 LABADIE AV|5238-9-500.000|63120|Single Family Units|$18,709.00|$1,113.44|2023
1142 HOWELL ST|5433-9-110.000|63147|Single Family Units|$11,346.00|$716.32|2023
5427 GENEVIEVE AV|5529-9-450.000|63120|Single Family Units|$7,630.00|$513.89|2023
3928 PENROSE ST|3577-9-040.000|63107|Four Family Unit|$11,920.00|$747.13|2023
5527 PLOVER AV|5132-9-280.000|63120|Single Family Units|$9,174.00|$596.41|2023
4116 ASHLAND AV|3625-9-140.000|63115|Four Family Unit|$12,744.00|$791.74|2023
1405 SWITZER AV|4245-9-390.000|63147|Single Family Units|$32,481.00|$1,859.24|2023
4843 SACRAMENTO AV|4388-9-500.000|63115|Single Family Units|$13,532.00|$834.78|2023
4801 LABADIE AV|4480-9-650.000|63115|Single Family Units|$13,234.00|$817.24|2023
2900 N EUCLID AV|4484-9-090.000|63115|Commercial|$80,600.00|$2,516.06|2025
1827 GEYER AV|1331-9-180.000|63104|Vacant Residential Lot|$13,100.00|$203.87|2025
5428 BARTMER AV|4863-9-040.000|63112|Single Family Units|$26,683.00|$962.08|2024
3872 PAGE BLVD|3739-9-040.000|63113|Commercial|$15,500.00|$1,088.63|2024
2728 OSCEOLA ST|2708-9-030.000|63111|Four Family Unit|$19,771.00|$335.82|2025
2536 SEMPLE AV|4523-9-090.000|63112|Single Family Units|$14,360.00|$549.55|2024
4745 HAMMETT PL|4477-9-180.000|63113|Single Family Units|$11,048.00|$438.70|2024
3131 LEOLA AV|4661-9-270.000|63139|Commercial|$17,100.00|$536.41|2025
3135 LEOLA AV|4661-9-280.000|63139|Commercial|$17,100.00|Not Found|2025
6316 LAURA AV|5488-9-090.000|63136|Single Family Units|$11,239.00|$444.96|2024
5722 MAFFITT AV|5201-9-160.000|63112|Single Family Units|$7,915.00|$528.47|2023
4544 QUEENS AV|5743-9-030.000|63115|Two Family Unit|$25,942.00|$1,503.25|2023
4744 NORTHLAND AV|4477-9-400.000|63113|Single Family Units|$17,306.00|$1,038.82|2023
4727 WREN AV|5387-9-040.000|63120|Single Family Units|$22,984.00|$844.57|2024
4741 LEE AV|4404-9-135.000|63115|Single Family Units|$19,002.00|$1,132.33|2023
5829 WABADA AV|5551-9-400.000|63112|Two Family Unit|$17,979.00|$668.88|2024
4035 KENNERLY AV|3651-9-160.000|63113|Two Family Unit|$10,963.00|$693.68|2023
5046 NORTHLAND AV|4501-9-255.000|63113|Single Family Units|$14,760.00|$900.60|2023
5021 CLAXTON AV|5557-9-610.000|63120|Single Family Units|$6,033.00|$428.30|2023
5056 CLAXTON AV|5088-9-190.000|63120|Single Family Units|$7,957.00|$531.43|2023
5060 CABANNE AV|4840-9-120.000|63113|Single Family Units|$32,235.00|$529.83|2025
5317 VON PHUL ST|5259-9-235.000|63107|Single Family Units|$8,915.00|$581.88|2023
3874 PAGE BLVD|3739-9-030.000|63113|Commercial|$16,900.00|$1,175.58|2024
5861 ROMAINE PL|3822-9-250.000|63112|Single Family Units|$6,068.00|$265.55|2024
8207 N BROADWAY|4255-9-022.000|63147|Commercial|$11,470.00|$1,268.29|2024
5128 LABADIE AV|5229-9-085.000|63115|Single Family Units|$13,219.00|$818.05|2023
3755 SHREVE AV|4388-9-430.000|63115|Single Family Units|$14,563.00|$557.84|2024
