1201 N VANDEVENTER AV|3740-9-150.000|63113|Commercial|$28,000.00|$1,959.16|2024
4449 LABADIE AV|4469-9-205.000|63115|Single Family Units|$9,890.00|$512.09|2024
4941 LEAHY AV|5467-9-080.000|63115|Single Family Units|$10,374.00|$663.66|2023
5575 PRANGE AV|5321-9-490.000|63120|Single Family Units|$5,886.00|$119.68|2025
5625 PARK LA|5784-9-290.000|63136|Single Family Units|$11,403.00|$719.16|2023
5423 GENEVIEVE AV|5529-9-460.000|63120|Single Family Units|$11,550.00|$725.81|2023
3007 UNION BLVD|5247-9-170.000|63115|Single Family Units|$5,980.00|$425.37|2023
5461 PLOVER AV|5125-9-280.000|63120|Single Family Units|$11,496.00|$723.78|2023
4964 HARNEY AV|5262-9-280.000|63115|Single Family Units|$11,679.00|$459.59|2024
4652 ST FERDINAND AV|4472-9-065.000|63113|Single Family Units|$4,490.00|$637.21|2023
8359 HALLS FERRY RD|4254-9-150.000|63147|Single Family Units|$11,647.00|$731.72|2023
5979 ROMAINE PL|3835-9-260.000|63112|Two Family Unit|$12,253.00|$763.82|2023
5719 HIGHLAND AV|5200-9-741.000|63112|Single Family Units|$11,878.00|$743.39|2023
1435 NORTH PARK PL|2410-9-385.000|63111|Single Family Units|$6,328.00|$442.94|2023
9108 NORTHCREST LA|4323-9-010.000|63136|Single Family Units|$7,093.00|$488.84|2023
5442 EMERSON AV|5576-9-140.000|63120|Single Family Units|$12,122.00|$474.97|2024
5461 GERALDINE AV|5081-9-290.000|63115|Single Family Units|$8,001.00|$534.28|2023
4034 OREGON AV|2602-9-060.000|63118|Single Family Units|$12,189.00|$697.78|2023
4838 GREER AV|4480-9-090.000|63115|Single Family Units|$12,528.00|$779.23|2023
5017 CABANNE AV|5150-9-230.000|63113|Single Family Units|$10,566.00|$666.88|2023
4549 LEXINGTON AV|4448-9-210.000|63115|Single Family Units|$12,720.00|$790.96|2023
3944 NATURAL BRIDGE AV|5191-9-080.000|63107|Single Family Units|$12,589.00|$780.04|2023
5446 GILMORE AV|5127-9-110.000|63120|Single Family Units|$8,402.00|$555.56|2023
910 BADEN AVE|4255-9-021.000|63147|Commercial|$6,900.00|$479.06|2024
4860 COTE BRILLIANTE AV|3782-9-020.000|63113|Single Family Units|$21,031.00|$355.47|2025
5039 VERNON AV|5152-9-350.000|63113|Single Family Units|$12,960.00|$792.94|2023
1407 BREMEN AV|2411-9-200.000|63107|Single Family Units|$5,851.00|$416.60|2023
4926 FARLIN AV|5463-9-130.000|63115|Single Family Units|$12,584.00|$784.33|2023
3617 N TAYLOR AV|4448-9-125.000|63115|Single Family Units|$13,053.00|$808.47|2023
5972 KENNERLY AV|4995-9-020.000|63112|Four Family Unit|$13,063.00|$809.32|2023
4925 LEXINGTON AV|4456-9-260.000|63115|Single Family Units|$13,011.00|$809.79|2023
3904 PAGE BLVD|3740-9-110.000|63113|Commercial|$1,700.00|$175.66|2023
5024 KENSINGTON AV|4838-9-180.000|63108|Two Family Unit|$13,256.00|$819.35|2023
2724 PRAIRIE AV|2384-9-380.000|63113|Two Family Unit|$6,951.00|$477.96|2023
5268 WREN AV|5121-9-200.000|63120|Single Family Units|$13,146.00|$812.29|2023
5333 N KINGSHIGHWAY BLVD|5140-9-410.000|63115|Single Family Units|$22,950.00|$841.69|2024
4225 LEXINGTON AV|error accessing
4225 LEXINGTON AV|4441-9-475.001|63115|Condominium - 6 Units Or Less Per Bldg|$14,000.00|$516.00|2024
5969 MCARTHUR AV|5723-9-050.000|63120|Single Family Units|$21,010.00|$354.61|2025
4175 FARLIN AV|4435-9-240.000|63115|Two Family Unit|$10,097.00|$649.02|2023
1320 GOODFELLOW BLVD|3816-9-305.000|63112|Two Family Unit|$13,918.00|$534.14|2024
3117 FAIR AV|3623-9-370.000|63115|Single Family Units|$5,949.00|$263.88|2024
9011 NEWBY ST|5434-9-260.000|63147|Single Family Units|$6,359.00|$447.19|2023
5433 PLOVER AV|5125-9-380.000|63120|Single Family Units|$13,897.00|$853.14|2023
945 CATALPA ST|4912-9-130.000|63112|Two Family Unit|$14,055.00|$246.57|2025
5054 NORTHLAND AV|4501-9-240.000|63113|Two Family Unit|$11,888.00|$466.84|2024
5741 ST LOUIS AV|5237-9-640.000|63120|Single Family Units|$13,830.00|$850.21|2023
3525 N TAYLOR AV|4448-9-340.000|63115|Single Family Units|$14,268.00|$546.89|2024
4303 COLLEGE AV|3397-9-390.000|63107|Vacant Residential Lot|$7,869.00|$497.48|2023
4114 W CARTER AV|error accessing
4914 LEAHY AV|5468-9-440.000|63115|Single Family Units|$14,024.00|$246.57|2025
6128 SHERRY AV|5492-9-160.000|63136|Single Family Units|$9,450.00|$337.93|2024
4261 W PAGE BLVD|3729-9-760.000||Vacant Residential Lot|$3,000.00|$167.01|2023
4837 SACRAMENTO AV|4388-9-490.000|63115|Single Family Units|$14,779.00|$902.70|2023
5132 PALM ST|5954-9-080.000|63115|Four Family Unit|$12,702.00|$790.96|2023
4110 DRYDEN AV|5670-9-040.000|63115|Single Family Units|$16,239.00|$614.19|2024
5414 N EUCLID AV|4393-9-395.000|63115|Single Family Units|$5,996.00|$121.32|2025
1067 RIVERVIEW BLVD|6311-9-400.000|63147|Single Family Units|$25,332.00|$923.53|2024
1324 CLARA AV|3808-9-035.000|63112|Single Family Units|$15,503.00|$919.72|2023
3735 N TAYLOR AV|4409-9-185.000|63115|Single Family Units|$14,872.00|$224.67|2025
3936 N FLORISSANT AV|2404-9-040.000|63107|Single Family Units|$8,174.00|$540.91|2023
4228 LEXINGTON AV|4440-9-390.000|63115|Two Family Unit|$10,189.00|$408.49|2024
1916 HEBERT ST|1136-9-150.000|63107|Single Family Units|$13,326.00|$823.09|2023
3131 N SARAH ST|3624-9-350.000|63115|Single Family Units|$9,985.00|$183.56|2025
4132 GREEN LEA PL|4896-9-070.000|63115|Single Family Units|$13,181.00|$815.08|2023
1407 SEMPLE AV|3803-9-305.000|63112|Single Family Units|$11,272.00|$699.44|2023
4247 FAIR AV|4895-9-150.000|63115|Single Family Units|$15,196.00|$578.70|2024
5718 TERRY AV|5202-9-120.000|63120|Single Family Units|$10,329.00|$188.47|2025
1482 ROWAN AV|5307-9-100.000|63112|Two Family Unit|$16,407.00|$619.63|2024
4255 ALDINE AV|3683-9-430.000|63113|Vacant Residential Lot|$1,100.00|$61.80|2023
2035 DESOTO AV|3358-9-260.000|63107|Vacant Residential Lot|$1,000.00|$56.06|2023
5270 WATERMAN BLVD|4906-9-005.000|63108|Vacant Residential Lot|$15,100.00|$259.37|2025
4613 EVANS AV|3775-9-190.000|63113|Single Family Units|$8,478.00|$554.32|2023
4956 ROSALIE ST|5466-9-300.000|63115|Single Family Units|$12,270.00|$219.56|2025
7912 MINNESOTA AVE|3146-9-140.000|63111|Single Family Units|$27,515.00|$1,082.89|2023
5380 GERALDINE AV|5085-9-270.000|63115|Single Family Units|$6,734.00|$132.77|2025
4202 N EUCLID AV|4390-9-575.000|63115|Two Family Unit|$15,660.00|$595.10|2024
916 CLARENDON AV|4842-9-580.000|63108|Commercial|$5,800.00|$185.30|2025
3519 PALM ST|5216-9-170.000|63107|Commercial|$8,308.00|Not Found|2025
4770 LEDUC ST|3780-9-140.000|63113|Vacant Residential Lot|$1,300.00|$73.58|2023
4557 ARLINGTON AV|5562-9-240.000|63120|Single Family Units|$7,957.00|$531.43|2023
5723 TERRY AV|5243-9-680.000|63120|Single Family Units|$8,101.00|$154.05|2025
3777 KOSSUTH AV|3304-9-015.000||Commercial|$12,410.00|$1,365.96|2023
5619 TERRY AVE|5243-9-460.000|63120|Single Family Units|$9,492.00|$613.96|2023
1119 GOODFELLOW BLVD|3827-9-145.000|63112|Multi-Family Residential|$19,800.00|$535.74|2024
1435 PENDLETON AV|3727-9-185.000|63113|Commercial|$7,600.00|$840.79|2023
4227 LEXINGTON AV|error accessing
1482 STEWART PL|3804-9-330.000|63112|Single Family Units|$10,975.00|$686.11|2023
5236 MAFFITT AV|error accessing
5015 ARLINGTON AV|5556-9-640.000|63120|Single Family Units|$10,498.00|$190.45|2025
703 BADEN AVE|4257-9-110.000|63147|Four Family Unit|$16,533.00|$997.05|2023
5505 ERA AV|5788-9-450.000|63136|Single Family Units|$16,219.00|$613.35|2024
1738 N EUCLID AV|4488-9-070.000|63113|Single Family Units|$10,180.00|$652.00|2023
3949 N EUCLID AV|5464-9-170.000|63115|Single Family Units|$16,136.00|$976.63|2023
4118 DRYDEN AV|5670-9-070.000|63115|Single Family Units|$16,027.00|$607.92|2024
830 MCLARAN AV|4281-9-070.000|63147|Single Family Units|$11,579.00|$457.90|2024
9732 E LOOKOUT CT|5708-9-010.000|63137|Vacant Residential Lot|$17,800.00|$616.47|2024
4951 HARNEY AV|5261-9-110.000|63115|Single Family Units|$16,719.00|$1,006.62|2023
2506 BELT AV|4524-9-020.000|63112|Vacant Residential Lot|$1,800.00|$99.84|2023
717 THRUSH AV|5227-9-180.000|63147|Single Family Units|$10,455.00|$417.61|2024
2504 GROVER ST|4516-9-010.000|63112|Single Family Units|$10,079.00|$404.06|2024
3125 N TAYLOR AV|4462-9-400.000|63115|Two Family Unit|$17,496.00|$1,049.64|2023
2905 N TAYLOR AV|error accessing
5932 LUCILLE AV|5357-9-090.000|63136|Single Family Units|$13,665.00|$838.62|2023
5319 NORTHLAND AV|error accessing
5636 ACME AV|5457-9-110.000|63136|Single Family Units|$12,587.00|$491.40|2024
1321 TEMPLE PL|3816-9-110.000|63112|Single Family Units|$8,327.00|$340.89|2024
4859 BESSIE AV|4390-9-785.000|63115|Single Family Units|$16,072.00|$278.52|2025
5865 ETZEL AV|3826-9-190.000|63112|Single Family Units|$9,697.00|$621.49|2023
8600 CHURCH RD|5253-9-100.000|63147|Single Family Units|$17,678.00|$1,059.25|2023
5069 ALCOTT AV|5139-9-180.000|63120|Single Family Units|$12,022.00|$752.98|2023
5000 GRANBERRY WAY LA|5230-9-005.001||Condominium - 6 Units Or Less Per Bldg|$11,300.00|$662.06|2023
5863 ROMAINE PL|3822-9-255.000|63112|Two Family Unit|$18,255.00|$1,087.13|2023
5407 QUEENS AV|5143-9-460.000|63115|Single Family Units|$17,900.00|$669.69|2024
4110 CAMELLIA AV|4412-9-250.000|63115|Single Family Units|$18,273.00|$1,089.32|2023
5929 JULIAN AV|3833-9-125.000|63112|Vacant Residential Lot|$7,500.00|$261.00|2024
5936 DRESSELL AV|5722-9-010.000|63120|Single Family Units|$18,227.00|$311.28|2025
5359 COTE BRILLIANTE AV|4514-9-430.000|63112|Two Family Unit|$7,934.00|$331.14|2024
5348 CABANNE AV|3865-9-080.000|63112|Vacant Residential Lot|$7,500.00|$418.30|2023
4133 N TAYLOR AV|5670-9-160.000|63115|Single Family Units|$15,136.00|$921.11|2023
